,name,host_response_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_identity_verified,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,square_feet,weekly_discount,monthly_discount,security_deposit_perc,cleaning_fee_perc,guests_included,extra_people_perc,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,price
7430,Private self contained Room Mosman.,100%,t,1,1,t,-33.82275,151.23883,t,Guest suite,Private room,2,1.0,1.0,1.0,Real Bed,,21.05263158,,,,1,0,2,7,2,2,7,7,2.0,7.0,13,43,53,139,162,41,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,f,moderate,f,f,1,0,1,0,3.6,$95.00
6203,Real deal Mascot apartment hosted by real host,100%,t,1,1,t,-33.923770000000005,151.1894,t,Apartment,Entire home/apt,4,1.0,1.0,3.0,Real Bed,,,,417.0,75.0,2,25,1,1125,1,1,1125,1125,1.0,1125.0,13,42,72,72,10,10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,f,strict_14_with_grace_period,f,f,1,1,0,0,2.36,$120.00
3115,Oolburra by Beach Stays,100%,f,69,69,f,-33.6631,151.31618999999998,f,House,Entire home/apt,8,2.0,3.0,4.0,Real Bed,,,,121.0,61.0,1,0,2,90,2,7,90,90,2.5,90.0,28,58,88,363,1,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,f,strict_14_with_grace_period,f,f,63,63,0,0,0.37,$826.00
85,New Years Venue!! 4km away from Harbour Bridge!,,f,1,1,f,-33.88342,151.18093000000002,f,Townhouse,Private room,4,1.0,2.0,2.0,Real Bed,,,,1014.0,27.0,2,14,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,1,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,f,strict_14_with_grace_period,f,f,1,0,1,0,0.05,$148.00
2801,"2 bedroom unit, Sydney CBD",100%,f,1,1,f,-33.87883,151.20902,t,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,,,,0.0,75.0,4,22,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,29,29,88.0,9.0,9.0,9.0,10.0,10.0,9.0,f,f,f,flexible,f,f,1,1,0,0,3.0,$200.00
3671,BRAND NEW 1bedroom apt@OP,100%,f,4,4,f,-33.84698,151.07388,f,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,,,,229.0,69.0,2,38,2,1124,2,2,1124,1124,2.0,1124.0,16,41,68,68,66,37,85.0,9.0,9.0,7.0,8.0,9.0,9.0,f,f,f,strict_14_with_grace_period,f,f,3,3,0,0,3.13,$131.00
3667,"Luxury city warehouse apartment, quiet with pool.",100%,t,4,4,t,-33.87988,151.21139,f,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,,,,61.0,61.0,2,16,2,1125,2,2,1125,1125,2.0,1125.0,9,17,42,290,44,37,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,f,flexible,f,f,2,2,0,0,3.01,$245.00
9633,Peaceful place,,f,1,1,f,-33.69442,151.29736,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,,,,28.0,1,0,4,14,4,4,14,14,4.0,14.0,0,0,0,0,1,1,,,,,,,,f,f,f,flexible,f,f,1,1,0,0,0.09,$105.00
8071,wolli Creek new apartment room,,f,1,1,f,-33.928540000000005,151.15559,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,,,,91.0,1,0,7,43,7,7,43,43,7.0,43.0,30,60,90,90,0,0,,,,,,,,f,f,f,flexible,f,f,1,1,0,0,,$110.00
5725,Modern & Bright Redfern Apartment,,f,1,1,t,-33.89478,151.20401,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,,-18.01242236,,,70.0,1,0,10,21,10,10,21,21,10.0,21.0,8,8,8,8,2,0,100.0,10.0,9.0,10.0,10.0,9.0,9.0,f,t,f,strict_14_with_grace_period,t,t,1,1,0,0,0.05,$115.00
4590,New modern contemporary Maroubra 4 bedroom house,,f,1,1,f,-33.9503,151.25071,t,House,Entire home/apt,6,2.5,4.0,4.0,Real Bed,,,,79.0,9.0,1,0,2,7,2,2,7,7,2.0,7.0,23,53,83,84,2,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,f,flexible,f,f,1,1,0,0,0.12,$950.00
2019,Beach front classic on Bondi,,f,1,1,t,-33.8889,151.28038999999998,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,,,,,1,0,3,21,3,3,21,21,3.0,21.0,0,0,0,0,0,0,,,,,,,,f,f,f,flexible,f,f,1,1,0,0,,$140.00
7549,Parramatta Riverside Summers Double bedroom w/Bf,,f,1,1,t,-33.8145,151.01535,t,Apartment,Private room,2,1.5,1.0,1.0,Real Bed,,,,,76.0,1,34,360,365,360,360,365,365,360.0,365.0,28,58,88,363,4,0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,f,moderate,f,f,1,0,1,0,0.13,$59.00
2525,Large Sydney family oasis with pool,100%,f,1,1,f,-33.82542,151.1851,f,House,Entire home/apt,10,4.0,5.0,5.0,Real Bed,,,,429.0,100.0,1,0,5,1125,5,5,1125,1125,5.0,1125.0,0,0,0,15,2,2,100.0,10.0,10.0,10.0,10.0,8.0,8.0,f,f,f,moderate,f,f,1,1,0,0,0.29,$350.00
7048,Freestanding Modern Family Home,,f,1,1,f,-33.92494,151.24597,t,House,Entire home/apt,8,4.0,5.0,6.0,Real Bed,,,,,46.0,1,0,10,30,10,10,30,30,10.0,30.0,0,0,0,0,2,0,100.0,10.0,8.0,10.0,10.0,10.0,10.0,f,f,f,strict_14_with_grace_period,f,f,2,2,0,0,0.05,$650.00
6005,5 Bedroom Beachfront Home with a View in Sydney,,f,1,1,t,-33.98769,151.23126000000002,f,House,Entire home/apt,11,2.0,5.0,9.0,Real Bed,,,,174.0,29.0,6,6,5,1125,5,5,1125,1125,5.0,1125.0,28,58,88,179,2,0,80.0,6.0,6.0,6.0,10.0,10.0,10.0,f,f,f,strict_14_with_grace_period,f,f,1,1,0,0,0.05,$690.00
3212,?????????????????????????????????27??????????????????????????????????????????????????,100%,f,1,1,f,-33.88578,151.20068,t,Apartment,Private room,2,1.0,1.0,5.0,Real Bed,,,,188.0,12.0,1,0,4,7,4,4,7,7,4.0,7.0,0,0,0,0,2,2,80.0,8.0,8.0,8.0,8.0,8.0,8.0,f,t,f,flexible,f,f,1,0,1,0,1.76,$160.00
519,Self contained flat near Brighton Beach,,f,1,1,f,-33.95247,151.15643,t,Bungalow,Entire home/apt,3,1.0,0.0,2.0,Real Bed,,,,,62.0,1,0,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,17,0,94.0,9.0,9.0,10.0,10.0,9.0,9.0,f,t,f,strict_14_with_grace_period,f,f,1,1,0,0,0.54,$120.00
5366,4 bedroom Family Home,,f,1,1,f,-33.77299,150.99411,t,House,Entire home/apt,7,2.0,4.0,6.0,Real Bed,,,,143.0,51.0,1,0,7,7,7,7,7,7,7.0,7.0,0,0,0,0,1,1,80.0,8.0,8.0,8.0,8.0,8.0,8.0,f,t,f,strict_14_with_grace_period,f,f,1,1,0,0,0.15,$350.00
6521,Garden Bedroom with en suite lounge. Own entrance,100%,t,3,3,f,-33.89584,151.25739,t,House,Private room,2,2.0,1.0,1.0,Real Bed,,9.090909091,,0.0,23.0,2,23,1,1125,1,1,1125,1125,1.0,1125.0,30,60,90,91,14,3,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,f,strict_14_with_grace_period,f,f,4,1,3,0,0.27,$88.00
2895,Hotel Challis - King Room,100%,f,4,4,f,-33.86797,151.22423,t,Boutique hotel,Private room,2,1.0,0.0,1.0,Real Bed,,,,,,2,31,2,1125,2,2,99,1125,2.0,190.1,30,60,90,192,8,8,83.0,9.0,10.0,10.0,10.0,10.0,9.0,f,t,f,flexible,f,f,4,0,4,0,1.7,$159.00
244,"5 ???LOCATION ??? of Chinatown, CBD & ICC",100%,t,23,23,f,-33.87894,151.20269,t,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,,,,135.0,58.0,4,13,1,120,1,1,120,120,1.0,120.0,0,19,43,43,1,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,f,strict_14_with_grace_period,f,f,22,22,0,0,1.0,$223.00
4714,Private double bedroom/bath fabulously located,,f,2,2,t,-33.89485,151.19935,t,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,,,,,,1,0,7,15,7,7,15,15,7.0,15.0,0,0,0,0,0,0,,,,,,,,f,f,f,flexible,f,f,2,0,2,0,,$55.00
9055,Nearby Marina Square apt 7 mins to Olympic Park,99%,f,74,74,f,-33.823640000000005,151.07786000000002,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,,,,338.0,74.0,2,7,1,1125,2,2,1125,1125,2.0,1125.0,0,30,60,69,0,0,,,,,,,,f,t,f,strict_14_with_grace_period,f,f,64,64,0,0,,$148.00
3425,Loft Room in Victorian Terrace,100%,f,2,2,f,-33.89875,151.19175,f,House,Private room,2,1.0,1.0,1.0,Real Bed,,,,163.0,54.0,1,0,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,5,0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,f,flexible,f,f,2,1,1,0,0.12,$92.00
7444,Cosy private room in well located house.,0%,f,1,1,t,-33.89692,151.19048,t,House,Private room,1,2.5,1.0,1.0,Real Bed,,,,,,1,0,15,25,15,15,25,25,15.0,25.0,0,0,0,130,0,0,,,,,,,,f,f,f,moderate,f,f,1,0,1,0,,$61.00
6481,Views overlooking Coogee from dining and balcony,,f,1,1,f,-33.9214,151.24983,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,,,,72.0,1,0,3,7,3,3,7,7,3.0,7.0,29,59,89,180,0,0,,,,,,,,f,f,f,flexible,f,f,1,1,0,0,,$249.00
6400,Cozy apartment in the heart of Bondi Beach,,f,1,1,t,-33.8895,151.27625,t,Apartment,Entire home/apt,3,1.0,0.0,2.0,Real Bed,,,,0.0,42.0,1,0,3,1125,3,3,1125,1125,3.0,1125.0,0,0,0,0,3,2,100.0,10.0,9.0,10.0,10.0,10.0,9.0,f,t,f,flexible,f,f,1,1,0,0,0.25,$120.00
5955,KURR6-Kurraba Point Ferry CBD Access At Your Door,85%,f,148,148,t,-33.83948,151.21968,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,,,582.0,166.0,1,0,31,1125,5,31,1125,1125,26.8,1125.0,14,44,74,348,5,1,84.0,10.0,8.0,8.0,8.0,9.0,8.0,f,t,f,strict_14_with_grace_period,f,f,148,148,0,0,0.15,$146.00
6992,Quiet garden apartment,100%,f,1,1,t,-33.906940000000006,151.26337,f,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,,28.57142857,41.66666667,150.0,25.0,3,25,7,1125,3,10,1125,1125,6.6,1125.0,0,0,0,0,10,0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,f,strict_14_with_grace_period,f,f,1,1,0,0,0.19,$200.00
5509,???Aust Towers  @ANZ & Qudos w/ WIFI/Netflix/Parking,100%,t,3,3,f,-33.84871,151.07405,t,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,,,,0.0,49.0,4,11,1,1125,1,2,1125,1125,1.3,1125.0,22,49,65,93,18,18,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,f,flexible,f,f,2,2,0,0,6.51,$264.00
2001,4 bedroom beach house in Manly with pool,100%,f,1,1,t,-33.790859999999995,151.28011,t,House,Entire home/apt,9,3.0,4.0,6.0,Real Bed,,,,188.0,47.0,6,2,4,1125,4,4,1125,1125,4.0,1125.0,8,8,8,29,19,5,95.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,f,strict_14_with_grace_period,f,f,1,1,0,0,0.35,$533.00
885,Great Sydney loft apartment in central location,100%,f,2,2,t,-33.90725,151.21121000000002,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,,,,,1,0,21,60,21,21,60,60,21.0,60.0,0,0,0,0,0,0,,,,,,,,f,f,f,moderate,f,f,2,2,0,0,,$130.00
869,PROS - Green Gables - Mosman Luxury Villa,86%,f,99,99,t,-33.839240000000004,151.24498,t,House,Entire home/apt,12,3.0,6.0,8.0,Real Bed,,,,317.0,54.0,1,0,7,1125,7,10,1125,1125,7.7,1125.0,10,10,22,97,0,0,,,,,,,,f,f,f,super_strict_60,f,f,98,98,0,0,,$945.00
5720,"""Jacksons at Bundeena"" garden cabin close to beach",100%,f,2,2,f,-34.08149,151.15733,t,Guesthouse,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,,,182.0,32.0,1,0,2,60,2,5,60,60,2.3,60.0,11,41,71,346,35,27,93.0,10.0,10.0,10.0,10.0,10.0,9.0,f,t,f,strict_14_with_grace_period,f,f,2,2,0,0,0.92,$110.00
356,Wollstonecraft Apartment,,f,0,0,t,-33.83178,151.19378,t,Apartment,Private room,2,2.0,1.0,1.0,Real Bed,,-52.38095238,,,67.0,1,0,3,1125,3,3,1125,1125,3.0,1125.0,29,59,89,90,4,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,f,flexible,f,f,1,0,1,0,0.4,$150.00
9743,DJ's Tree top Ocean Views..,,f,1,1,t,-33.916109999999996,151.24754,t,Apartment,Private room,1,1.0,0.0,1.0,Real Bed,,,,,0.0,1,10,1,1125,1,1,1125,1125,1.0,1125.0,30,60,90,91,1,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,f,strict_14_with_grace_period,f,f,1,0,1,0,0.21,$99.00
5451,Beautiful 2bdrm Newtown house,,f,1,1,f,-33.904790000000006,151.17747,t,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,,7.482993197000001,,,,1,0,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,0,0,,,,,,,,f,f,f,flexible,f,f,1,1,0,0,,$210.00
7898,Queenscliff Home with Stunning Views,,f,1,1,f,-33.78315,151.28692,t,Apartment,Entire home/apt,4,1.5,2.0,2.0,Real Bed,,,,83.0,92.0,2,14,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,3,0,100.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f,f,strict_14_with_grace_period,f,f,1,1,0,0,0.2,$180.00
7707,Great Apartment 1 block from Manly Beach,,f,1,1,f,-33.800959999999996,151.28773,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,,,338.0,68.0,1,0,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,2,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,f,strict_14_with_grace_period,f,f,1,1,0,0,0.29,$148.00
1275,Top Spot! 2 Brm/WiFi/Netflix/Parking on request,100%,t,2,2,f,-33.87063,151.19286,t,House,Entire home/apt,4,1.5,2.0,4.0,Real Bed,,,,0.0,64.0,4,0,2,1125,2,2,1125,1125,2.0,1125.0,14,38,61,61,31,31,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,f,moderate,f,f,2,2,0,0,5.03,$249.00
1890,"Ben Buckler Executive, BONDI BEACH",97%,f,54,54,t,-33.8913,151.28388,t,House,Entire home/apt,8,3.0,4.0,4.0,Real Bed,,,,167.0,40.0,6,4,3,1125,3,3,1125,1125,3.0,1125.0,0,0,0,66,0,0,,,,,,,,f,f,f,strict_14_with_grace_period,f,f,52,52,0,0,,"$1,200.00"
8542,SiteMinder Test Property.,,f,1,1,f,-33.85781,151.20643,t,Apartment,Private room,4,1.0,1.0,2.0,Real Bed,,,,,,1,0,10,12,10,10,12,12,10.0,12.0,0,0,0,0,0,0,,,,,,,,f,t,f,flexible,f,f,1,0,1,0,,"$2,000.00"
6336,Lovely 2 bdrm 2 bathroom home for Christmas stay,,f,1,1,t,-33.78965,151.2636,f,Townhouse,Entire home/apt,4,2.0,2.0,2.0,Real Bed,,,,0.0,36.0,1,0,7,15,7,7,15,15,7.0,15.0,0,0,0,0,0,0,,,,,,,,f,t,f,flexible,f,f,1,1,0,0,,$350.00
9031,St Leonards Convenient & family friendly 2 bedroom,,t,1,1,t,-33.82365,151.19697,t,Apartment,Entire home/apt,6,2.0,2.0,4.0,Real Bed,,,,125.0,75.0,4,9,2,365,2,3,365,365,2.3,365.0,0,0,0,159,36,17,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,f,strict_14_with_grace_period,f,f,1,1,0,0,1.7,$160.00
3563,Home Away from Home! Spacious APT in Erskineville!,100%,f,1,1,f,-33.90612,151.18708,f,Apartment,Entire home/apt,2,2.0,1.0,1.0,Real Bed,,,,121.0,73.0,1,0,2,89,2,3,89,89,2.8,89.0,20,22,29,220,8,8,78.0,8.0,8.0,9.0,9.0,9.0,8.0,f,f,f,strict_14_with_grace_period,f,f,1,1,0,0,0.84,$124.00
5787,Modern apartment,67%,f,2,2,f,-33.689640000000004,151.29592,t,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,,,,0.0,0.0,2,23,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,1,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,f,strict_14_with_grace_period,f,f,2,2,0,0,0.16,$130.00
4958,DARLING HARBOR LUXURY HOME | LARGE 3BED 2BATH 1CAR,100%,t,11,11,f,-33.87938,151.2024,f,Apartment,Entire home/apt,7,2.0,3.0,3.0,Real Bed,,,,115.0,57.0,1,6,1,1125,1,3,1125,1125,1.6,1125.0,12,27,32,33,2,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,f,strict_14_with_grace_period,f,f,9,9,0,0,2.0,$349.00
7993,Our Bay and Bush Apartment,100%,f,1,1,t,-34.055690000000006,151.08296,t,House,Entire home/apt,2,1.0,1.0,2.0,Real Bed,,,,0.0,20.0,1,22,2,1125,2,2,1125,1125,2.0,1125.0,0,8,38,38,2,2,90.0,9.0,8.0,10.0,10.0,10.0,10.0,f,t,f,strict_14_with_grace_period,f,f,1,1,0,0,0.48,$225.00
2380,Apt-1818 Light Bright Sydney City Studio. w/Balcony,100%,f,9,9,t,-33.87532,151.21149,f,Apartment,Entire home/apt,2,1.5,0.0,2.0,Real Bed,,,,160.0,70.0,2,0,1,1125,2,3,1125,1125,2.0,1125.0,3,32,62,171,0,0,,,,,,,,f,t,f,super_strict_30,f,f,9,9,0,0,,$187.00
3823,Newly renovated home,100%,f,2,2,f,-33.97391,151.09261999999998,t,House,Private room,2,1.5,1.0,2.0,Real Bed,,,,,,1,0,4,30,4,4,30,30,4.0,30.0,30,60,90,181,7,0,97.0,10.0,10.0,10.0,10.0,8.0,9.0,f,f,f,strict_14_with_grace_period,f,f,2,0,2,0,0.28,$75.00
3232,Surry Hills stylish terrace house with garden CBD,100%,f,3,3,f,-33.88901,151.20906000000002,t,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,,,,84.0,50.0,2,0,2,1125,2,2,1125,1125,2.0,1125.0,3,3,3,221,9,9,95.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,f,flexible,f,f,3,1,2,0,1.26,$298.00
8259,Perfect location! Cosy Studio apartment!,100%,f,1,1,f,-33.90108,151.17254,t,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,,,,0.0,0.0,2,53,3,14,3,3,14,14,3.0,14.0,6,6,6,6,2,2,100.0,9.0,8.0,10.0,10.0,10.0,9.0,f,f,f,strict_14_with_grace_period,f,f,1,1,0,0,1.82,$95.00
3306,NY Style Large Apart with Balcony,,f,1,1,t,-33.9017,151.16543000000001,t,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,,,,,40.0,1,0,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,6,0,97.0,10.0,10.0,9.0,9.0,9.0,9.0,f,f,f,flexible,f,f,1,1,0,0,0.14,$200.00
492,Private room near Harris park,,f,2,2,f,-33.82537,151.01366000000002,f,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,,,0.0,18.0,1,59,1,1125,1,1,1125,1125,1.0,1125.0,30,60,90,365,0,0,,,,,,,,f,f,f,flexible,f,f,2,0,2,0,,$85.00
3499,Modern private ensuite bedroom in Darling Harbour.,,f,1,1,f,-33.87754,151.19926,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,,,,,1,0,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,1,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,f,moderate,f,f,1,0,1,0,0.05,$89.00
6429,Modern apartment with water views,,f,1,1,f,-33.84615,151.13113,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,,,0.0,57.0,1,25,3,1125,3,3,1125,1125,3.0,1125.0,29,59,89,89,2,1,100.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,f,strict_14_with_grace_period,f,f,1,0,1,0,0.09,$53.00
1116,Urban Loft Close To Sydney Hot Spots,100%,f,279,279,t,-33.87825,151.21012,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,,,,173.0,93.0,4,0,3,1125,2,7,1125,1125,3.0,1125.0,10,27,57,300,21,14,87.0,10.0,8.0,9.0,9.0,9.0,9.0,f,t,f,strict_14_with_grace_period,f,f,197,197,0,0,0.85,$231.00
5637,Gorgeous apartment,,f,1,1,f,-33.81563,150.99772,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,,,,0.0,36.0,1,0,7,1125,7,7,1125,1125,7.0,1125.0,30,60,90,181,0,0,,,,,,,,f,f,f,flexible,f,f,1,0,1,0,,$98.00
8628,"Sunny, Modern Oasis - Surry Hills",100%,f,1,1,t,-33.89196,151.21451000000002,t,House,Entire home/apt,6,2.5,3.0,4.0,Real Bed,,,,633.0,32.0,1,0,2,21,2,2,21,21,2.0,21.0,0,0,0,0,3,0,100.0,10.0,10.0,9.0,10.0,9.0,10.0,f,f,f,strict_14_with_grace_period,f,f,1,1,0,0,0.12,$395.00
9704,Large Contemporary Oasis,,f,1,1,t,-33.88748,151.22464,f,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,,,,363.0,55.0,1,0,14,28,14,14,28,28,14.0,28.0,0,0,0,0,0,0,,,,,,,,f,f,f,strict_14_with_grace_period,f,f,1,1,0,0,,$220.00
8629,Bronte Family Home with Big Backyard & Spa!,,f,1,1,t,-33.9073,151.2668,t,House,Entire home/apt,4,2.0,2.0,3.0,Real Bed,,7.2356215210000006,,216.0,32.0,1,0,3,1125,3,3,1125,1125,3.0,1125.0,0,0,0,0,13,0,98.0,10.0,9.0,10.0,10.0,10.0,10.0,f,t,f,strict_14_with_grace_period,f,f,1,1,0,0,0.24,$231.00
9008,Contemporary bright 1 bedroom appt,,f,1,1,f,-33.90307,151.19593,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,,,,455.0,36.0,1,0,5,1125,5,5,1125,1125,5.0,1125.0,0,0,0,0,0,0,,,,,,,,f,f,f,flexible,f,f,1,1,0,0,,$220.00
7967,"LARGE DOUBLE BEDROOM - SUNNY, AIRY & NEAR BEACH!",,f,1,1,t,-33.89059,151.25704,t,House,Private room,1,1.0,1.0,1.0,Real Bed,,,,,,1,0,7,1125,7,7,1125,1125,7.0,1125.0,0,0,0,0,0,0,,,,,,,,f,f,f,moderate,f,f,1,0,1,0,,$65.00
7678,Garden Guest House,100%,t,1,1,f,-33.84845,151.1549,t,Guesthouse,Entire home/apt,2,1.0,2.0,2.0,Real Bed,,,,,,1,0,1,7,1,1,7,7,1.0,7.0,13,32,52,186,27,27,94.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,f,flexible,f,f,1,1,0,0,4.58,$99.00
3645,Charming Cottage just 50m to Beach,100%,t,2,2,t,-33.96353,151.15445,t,House,Entire home/apt,6,2.0,2.0,3.0,Real Bed,,,,156.0,,6,16,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,100,19,3,97.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,f,strict_14_with_grace_period,f,f,1,1,0,0,0.62,$320.00
2500,Awesome Beach Pad available Xmas/NYE,,f,1,1,f,-33.89366,151.26826,t,Apartment,Entire home/apt,6,2.5,3.0,3.0,Real Bed,,,,167.0,25.0,1,0,5,7,5,5,7,7,5.0,7.0,0,0,0,0,0,0,,,,,,,,f,f,f,strict_14_with_grace_period,f,f,1,1,0,0,,$599.00
5677,Ocean Vistas and Tranquillity,,f,1,1,f,-33.72749,151.29774,t,Apartment,Entire home/apt,2,1.0,2.0,2.0,Real Bed,,,,,,1,0,5,14,5,5,14,14,5.0,14.0,30,60,90,181,0,0,,,,,,,,f,f,f,flexible,f,f,1,1,0,0,,$160.00
5241,Agave by Beach Stays,100%,f,69,69,f,-33.649609999999996,151.32453999999998,f,House,Entire home/apt,7,3.0,3.0,4.0,Real Bed,,,,130.0,65.0,1,0,2,90,2,7,2,90,2.7,38.4,21,45,61,288,0,0,,,,,,,,f,t,f,super_strict_60,f,f,63,63,0,0,,$769.00
6899,Spacious private room in modern town house,,f,1,1,f,-33.89394,151.15461000000002,f,Townhouse,Private room,2,2.0,1.0,1.0,Real Bed,,,,0.0,70.0,1,0,3,1125,3,3,1125,1125,3.0,1125.0,0,0,0,0,0,0,,,,,,,,f,f,f,flexible,f,f,1,0,1,0,,$71.00
2783,Big bright room with french Balcony in Newtown,100%,t,4,4,t,-33.896159999999995,151.17872,t,House,Private room,2,1.5,1.0,1.0,Real Bed,,,,385.0,38.0,1,0,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,8,7,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,f,strict_14_with_grace_period,f,f,3,0,3,0,0.58,$65.00
3809,Very chic freshly decorated and furnished apart.,100%,t,3,3,t,-33.873329999999996,151.22856000000002,t,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,,,,,81.0,1,0,2,1125,2,2,1125,1125,2.0,1125.0,14,32,62,62,0,0,,,,,,,,f,f,f,strict_14_with_grace_period,f,f,3,3,0,0,,$99.00
6386,Artistic studio Near Hyde park & museum station,100%,f,14,14,f,-33.87959,151.21387,f,Apartment,Entire home/apt,3,1.0,0.0,2.0,Real Bed,,,,214.0,50.0,2,14,2,1125,2,2,1125,1125,2.0,1125.0,19,49,79,80,20,20,92.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,f,strict_14_with_grace_period,f,f,2,2,0,0,3.17,$140.00
8605,Beachfront Paradise Cronulla,100%,f,1,1,f,-34.0618,151.14719,t,House,Entire home/apt,8,2.0,4.0,8.0,Real Bed,,,,,,1,0,7,1125,7,7,1125,1125,7.0,1125.0,0,0,0,124,0,0,,,,,,,,f,f,f,flexible,f,f,1,1,0,0,,"$1,251.00"
7531,ABSOLUTE WATERFRONT 3BR WITH SPA,100%,f,1,1,f,-33.70657,151.29973,t,House,Entire home/apt,7,1.5,3.0,4.0,Real Bed,,0.0,20.0,200.0,40.0,4,10,7,59,7,7,59,59,7.0,59.0,23,53,83,358,1,1,,,,,,,,f,f,f,strict_14_with_grace_period,f,f,1,1,0,0,0.19,$500.00
